source,ccn,providerName,ownershipType,address,city,state,zipCode,telephone,medicareEpisodesProxy,targetScore,sizeRationale,nextStep
CMS home health provider info,517097,BOONE MEMORIAL HOMECARE,PROPRIETARY,298 TRICORN ROAD,DANVILLE,WV,25053,3043691385,608,87,608 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,537014,CHEYENNE REGIONAL MEDICAL CENTER HOME CARE SERVICES,GOVERNMENT OPERATED,2600 E 18TH ST,CHEYENNE,WY,82001,3076337000,601,87,601 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047025,DOCTORS HOME CARE,PROPRIETARY,726 CALIFORNIA AVENUE SW,CAMDEN,AR,71701,8708361301,283,86,283 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047104,CHICOT MEMORIAL MEDICAL CENTER HOME HEALTH AGENC,PROPRIETARY,2729 HIGHWAY 65 AND 82 SOUTH,LAKE VILLAGE,AR,71653,8702659300,283,86,283 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047326,BAPTIST HEALTH HOME-HEALTH ARKADELPHIA,PROPRIETARY,205 N 26TH STREET STE B,ARKADELPHIA,AR,71923,5012451040,279,86,279 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037269,"ACACIA HOME HEALTH, INC.",PROPRIETARY,103 EAST 24TH STREET,YUMA,AZ,85364,9287269163,285,86,285 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037452,BILLET HOME HEALTH INC - BULLHEAD CITY,PROPRIETARY,1954 AZ-95 SUITE 2A,BULLHEAD CITY,AZ,86426,8332245538,615,86,615 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037493,"DEVOTED GUARDIANS HOME HEALTH, LLC",PROPRIETARY,"1705 WEST RUBY DRIVE, SUITE 107",TEMPE,AZ,85284,4809993012,281,86,281 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,053101,"GUARDIAN ANGEL HOME CARE OF SANTA ROSA, LLC",PROPRIETARY,"100 STONY POINT ROAD, SUITE 265",SANTA ROSA,CA,95401,2482932400,278,86,278 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,053139,"ADVANCE SPECIALTY CARE SOUTH, INC.",PROPRIETARY,"12437 LEWIS ST., SUITE 201",GARDEN GROVE,CA,92840,7142761115,620,86,620 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,057447,RELIANCE HOME HEALTH SERVICES,PROPRIETARY,16660 PARAMOUNT BLVD STE 304,PARAMOUNT,CA,90723,5626308783,619,86,619 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058198,"MULTI-SKILLED HOME CARE SERVICES, INC",PROPRIETARY,"19608 CAMINO DE ROSA, SUITE 201",WALNUT,CA,91789,9095950200,280,86,280 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058199,EAST BAY HOME HEALTH SERVICES,PROPRIETARY,"1710 PENNSYLVANIA AVENUE, SUITE E",FAIRFIELD,CA,94533,7074281473,287,86,287 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058247,BLUE STAR HOME HEALTH INC,PROPRIETARY,21731 VENTURA BLVD. SUITE 210,WOODLAND HILLS,CA,91364,8187727600,281,86,281 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058265,HOME REHABILITATION HEALTH CARE AGENCY,PROPRIETARY,644 E REGENT ST UNIT 101,INGLEWOOD,CA,90301,3106774400,278,86,278 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058299,GUARDIAN ANGEL HOME HEALTH AGENCY INC,PROPRIETARY,"980 ENCHANTED WAY, SUITE #206",SIMI VALLEY,CA,93063,8055810244,622,86,622 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058387,"R & A HOME HEALTH SERVICES, INC",PROPRIETARY,600 WEST BROADWAY SUITE 210,GLENDALE,CA,91204,8189568888,620,86,620 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058432,"LEGACY HOME HEALTH, INC",PROPRIETARY,"7365 CARNELIAN STREET, SUITE 116A",RANCHO CUCAMONGA,CA,91730,9096087566,614,86,614 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058463,"CITY OF ANGELS BEST CARE, INC",PROPRIETARY,2252 BEVERLY BLVD SUITE 201,LOS ANGELES,CA,90057,2134841530,621,86,621 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059385,"HEALTHY LIVING AT HOME, LLC",PROPRIETARY,"2450 VENTURE OAKS WAY, SUITE 220",SACRAMENTO,CA,95833,4087812023,279,86,279 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059486,"POMONA VALLEY HOME CARE, INC",PROPRIETARY,1109 VIA VERDE,SAN DIMAS,CA,91773,9093949400,613,86,613 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059532,COMPASSIONATE CARE HOME HEALTH,PROPRIETARY,"17220 NEWHOPE STREET, SUITE 122",FOUNTAIN VALLEY,CA,92708,5625981888,279,86,279 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059592,"GOLDEN YEARS HOME HEALTH, INC.",PROPRIETARY,550 W CIENEGA AVE. SUITE H,SAN DIMAS,CA,91773,6264452392,287,86,287 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059623,"P.A.L. LOVING CARE HOME HEALTH, INC.",PROPRIETARY,2829 N SAN FERNANDO RD SUITE 211,LOS ANGELES,CA,90065,8182447212,614,86,614 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059776,"ADVANCED HEALTH CARE PROVIDERS, INC",PROPRIETARY,6470 FOOTHILL BLVD UNIT H,TUJUNGA,CA,91042,8187459927,278,86,278 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557154,BETHANY HOME HEALTH CARE,PROPRIETARY,1101 W. VALLEY BLVD SUITE 207,ALHAMBRA,CA,91803,6266839778,619,86,619 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557473,HOME HEALTH INTEGRATED SERVICES INC,PROPRIETARY,704 SO MAIN STREET,BURBANK,CA,91506,8185586685,280,86,280 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557712,TOP CARE HOME HEALTH,PROPRIETARY,9683 TIERRA GRANDE STREET STE 201,SAN DIEGO,CA,92126,8586952101,284,86,284 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559067,SAMARITAN HOME HEALTH CARE INC,PROPRIETARY,2600 FOOTHILL BLVD. SUITE 206,LA CRESCENTA,CA,91214,8187790762,617,86,617 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559080,ABILITY HOME HEALTH SERVICES INC,PROPRIETARY,9560 CANDIDA STREET,SAN DIEGO,CA,92126,7605345683,281,86,281 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559095,"CONCIERGE HOME CARE, INC",PROPRIETARY,1110 SONORA AVE SUITE 101,GLENDALE,CA,91201,6268627494,283,86,283 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559103,"MLHH, INC",PROPRIETARY,"9795 CABRINI DRIVE, SUITE 204",BURBANK,CA,91504,8188131605,621,86,621 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559136,ALPHA HOME HEALTH AGENCY,PROPRIETARY,1220 W GLENOAKS BLVD SUITE 201,GLENDALE,CA,91201,7476091000,277,86,277 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559335,"WHITE GLOVE HOME HEALTH, INC",PROPRIETARY,"15643 SHERMAN WAY, SUITE 420",VAN NUYS,CA,91406,8186508206,278,86,278 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559413,ACCENT HOME HEALTH INC,PROPRIETARY,20944 SHERMAN WAY SUITE 116,CANOGA PARK,CA,91303,8185338844,283,86,283 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559499,"TRISTAR HOME HEALTH CARE, INC",PROPRIETARY,8363 RESEDA BLVD SUITE 203B,NORTHRIDGE,CA,91324,8188185333,276,86,276 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559525,CALPRO CARE HOME HEALTH,PROPRIETARY,4959 PALO VERDE STREET SUITE 100A-3,MONTCLAIR,CA,91763,9096243339,286,86,286 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559536,"TRUE CHOICE HOME HEALTH, INC",PROPRIETARY,221 E. GLENOAKS BLVD SUITE 225B,GLENDALE,CA,91207,8183575855,277,86,277 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
